Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Customer_Tenure_Days,Age,Total_Spending,Total_Children,Total_Purchases,Total_Accepted_Campaigns,Average_Spending_Per_Purchase,Web_Purchase_Ratio,Store_Purchase_Ratio,Catalog_Purchase_Ratio,Deal_Purchase_Ratio,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO
0.23606799753234314,-0.825388396680897,-0.9302272596543489,0.30727179399616056,0.9836710590555602,1.5546226893008603,1.6802533019628858,2.461699642659607,1.4758767889720712,0.8460611704302795,0.348370576826837,1.4080804097604147,2.510435172024433,-0.5520768893966107,0.6928817880382653,-0.28034281259688965,-0.284035787362113,-0.27941418925427985,-0.26229899819278446,-0.11658950562909351,-0.09497999694449355,2.3869656031076696,1.5300381493430735,1.0172961242361769,1.6806492019863504,-1.2646182929415224,1.319785413825258,0.6207845001698666,0.6984246621642479,0.5307514347259109,-2.0642592055524243,2.0316933002148185,-0.5431912316027895,-0.15727873666769912,0.9924291941557343,-0.44517288397385857,-0.5261430261994022,-0.03664536425764723,-0.33934427413885665,-0.7932710452309146,1.9157625473390631,-0.5909449405812292,-0.18880717186629364,-0.02991412017977052
-0.23498224859158645,1.032150681161323,0.9064173827523399,-0.3835840310899351,-0.8707170111267025,-0.6364215877164557,-0.7132500496585319,-0.6502749508981822,-0.6314404732522051,-0.7295686366389796,-0.16909620960187102,-1.110956621707463,-0.5688015355646927,-1.1674211851515772,-0.13157382889875555,-0.28034281259688965,-0.284035787362113,-0.27941418925427985,-0.26229899819278446,-0.11658950562909351,-0.09497999694449355,-0.41894193979924416,-1.1914841782550112,1.2737216910085998,-0.9618376286877249,1.3954203730765178,-1.1558242531421694,-0.501846806927944,-0.6394978691192756,-0.9988425649422673,-0.6289392743121479,0.19652858868817,1.3737130722972815,-0.15727873666769912,0.9924291941557343,-0.44517288397385857,-0.5261430261994022,-0.03664536425764723,-0.33934427413885665,-0.7932710452309146,1.9157625473390631,-0.5909449405812292,-0.18880717186629364,-0.02991412017977052
0.7742570823653049,-0.825388396680897,-0.9302272596543489,-0.7980975261415925,0.3625699265746421,0.5724304271896498,-0.1769280023507698,1.3450499355594592,-0.14699972331558986,-0.037828721340280515,-0.686562996030579,1.4080804097604147,-0.2266641236103454,1.2939559978682893,-0.5438016373672659,-0.28034281259688965,-0.284035787362113,-0.27941418925427985,-0.26229899819278446,-0.11658950562909351,-0.09497999694449355,-0.41894193979924416,-0.20678791790588605,0.33349461284304965,0.28295648211408786,-1.2646182929415224,0.7986044313057995,-0.501846806927944,0.0819838801327469,1.1387888010536336,0.5540167129737941,-0.36525652708529377,-1.193569477568885,-0.15727873666769912,0.9924291941557343,-0.44517288397385857,-0.5261430261994022,-0.03664536425764723,-0.33934427413885665,-0.7932710452309146,-0.5219853584615537,1.6922050284692192,-0.18880717186629364,-0.02991412017977052
-1.0217168380564978,1.032150681161323,-0.9302272596543489,-0.7980975261415925,-0.8707170111267025,-0.5608683367848241,-0.6511962590609396,-0.5038290876719332,-0.5829963982585435,-0.7487836342861658,-0.16909620960187102,-0.7510941886406232,-0.91093894751904,-0.5520768893966107,0.28065397956975485,-0.28034281259688965,-0.284035787362113,-0.27941418925427985,-0.26229899819278446,-0.11658950562909351,-0.09497999694449355,-0.41894193979924416,-1.0628303954958291,-1.2905339767156276,-0.9186271522112935,0.06540104006749761,-0.8952337618824403,-0.501846806927944,-0.592254841884688,-0.1675414781660835,0.751176044188118,-1.1143033481165787,0.6249223285863164,-0.15727873666769912,0.9924291941557343,-0.44517288397385857,-0.5261430261994022,-0.03664536425764723,-0.33934427413885665,-0.7932710452309146,-0.5219853584615537,1.6922050284692192,-0.18880717186629364,-0.02991412017977052
0.24225866975120094,1.032150681161323,-0.9302272596543489,1.5508122791511327,-0.38928933906015356,0.4213239253263866,-0.21681972487779344,0.1551772968461868,-0.0016674983346052867,-0.5566336578143048,1.3833041496842529,0.3284931105598957,0.11547328834400192,0.06326740635835598,-0.13157382889875555,-0.28034281259688965,-0.284035787362113,-0.27941418925427985,-0.26229899819278446,-0.11658950562909351,-0.09497999694449355,-0.41894193979924416,-0.9539695023919057,-1.034108409943205,-0.3053707745265553,0.06540104006749761,0.5380139400460703,-0.501846806927944,-0.24575722108364084,-0.03628341183300201,-0.7742145709963864,0.127537434119499,0.7431524460143634,-0.15727873666769912,-1.0076285601923536,-0.44517288397385857,1.9006238802089748,-0.03664536425764723,-0.33934427413885665,1.260603177201442,-0.5219853584615537,-0.5909449405812292,-0.18880717186629364,-0.02991412017977052
0.41080471338720087,-0.825388396680897,0.9064173827523399,-1.1435254386846403,0.6419168474033804,0.39613950834917605,-0.30546799716006817,-0.6868864167047444,0.3616630641178561,-0.575848655461491,-0.16909620960187102,0.6883555436267353,0.4576107002983492,1.2939559978682893,0.28065397956975485,-0.28034281259688965,-0.284035787362113,-0.27941418925427985,-0.26229899819278446,-0.11658950562909351,-0.09497999694449355,-0.41894193979924416,-0.30080414376836534,0.1625442349947678,0.18323999793770768,0.06540104006749761,0.9288996769356641,-0.501846806927944,-0.01599096422642848,0.05917700004560277,0.374780957324409,0.3156951283976927,-0.8045872730437081,-0.15727873666769912,-1.0076285601923536,2.2463183091329566,-0.5261430261994022,-0.03664536425764723,-0.33934427413885665,-0.7932710452309146,-0.5219853584615537,1.6922050284692192,-0.18880717186629364,-0.02991412017977052
0.1360986261529811,-0.825388396680897,0.9064173827523399,-0.5217551961071543,-0.20503924234332616,0.9753810988250182,-0.012928698628561561,0.22840022845931124,0.5312173265956714,-0.32605368604807183,0.865837363255545,1.048217976693575,0.11547328834400192,0.3709395542358393,0.28065397956975485,-0.28034281259688965,-0.284035787362113,-0.27941418925427985,-0.26229899819278446,-0.11658950562909351,-0.09497999694449355,-0.41894193979924416,1.1836625803760445,-0.17935652070179584,-0.02616461883269074,0.06540104006749761,0.7986044313057995,-0.501846806927944,-0.11492823338284541,0.6637596086101001,-0.6289392743121479,0.009266883430348732,0.09007179736419825,-0.15727873666769912,0.9924291941557343,-0.44517288397385857,-0.5261430261994022,-0.03664536425764723,2.946859800530504,-0.7932710452309146,-0.5219853584615537,-0.5909449405812292,-0.18880717186629364,-0.02991412017977052
-0.7498065382759558,1.032150681161323,-0.9302272596543489,-0.5908407786157638,-0.6775515871493835,-0.40976183492156093,-0.4916293689528451,-0.631969217994901,-0.6314404732522051,-0.4029136766368162,-0.16909620960187102,-0.03136932250694392,-0.91093894751904,-0.5520768893966107,1.1051095965067756,-0.28034281259688965,-0.284035787362113,-0.27941418925427985,-0.26229899819278446,-0.11658950562909351,-0.09497999694449355,-0.41894193979924416,0.31277543554465737,-1.3760091656397686,-0.7258419494702918,0.06540104006749761,-0.6346432706227111,-0.501846806927944,-0.36382091019744633,1.3288004780310474,-0.07689314691204129,-1.1143033481165787,0.17564788235973733,-0.15727873666769912,-1.0076285601923536,-0.44517288397385857,1.9006238802089748,-0.03664536425764723,-0.33934427413885665,1.260603177201442,-0.5219853584615537,-0.5909449405812292,-0.18880717186629364,-0.02991412017977052
-0.8737398021154126,1.032150681161323,-0.9302272596543489,-1.0398970649217258,-0.8618016838662108,-0.6616060046936663,-0.6334666046044847,-0.631969217994901,-0.5829963982585435,-0.806428627227724,-0.686562996030579,-0.3912317555737836,-0.91093894751904,-1.1674211851515772,1.5173374049752861,-0.28034281259688965,-0.284035787362113,-0.27941418925427985,-0.26229899819278446,-0.11658950562909351,-0.09497999694449355,2.3869656031076696,0.16927698554403112,-0.4357820874742186,-0.9302607420318711,0.06540104006749761,-1.1558242531421694,0.6207845001698666,-0.5690964952010665,2.3263617821624676,-0.6289392743121479,-1.1143033481165787,-0.12386841512464895,-0.15727873666769912,-1.0076285601923536,-0.44517288397385857,1.9006238802089748,-0.03664536425764723,-0.33934427413885665,-0.7932710452309146,-0.5219853584615537,1.6922050284692192,-0.18880717186629364,-0.02991412017977052
-1.8603731945182813,1.032150681161323,0.9064173827523399,0.6526997065392084,-0.8201968233172499,-0.6616060046936663,-0.7132500496585319,-0.6685806838014633,-0.6314404732522051,-0.595063653108677,-0.686562996030579,-1.110956621707463,-0.91093894751904,-1.782765480906544,6.051843298128901,3.5670613087481544,-0.284035787362113,-0.27941418925427985,-0.26229899819278446,-0.11658950562909351,-0.09497999694449355,-0.41894193979924416,-1.2162252903240847,1.6156224467051634,-0.9252749178230522,1.3954203730765178,-1.6770052356616278,0.6207845001698666,-0.19485761279374447,2.3263617821624676,-3.3891699113126794,-1.1143033481165787,2.871294559719212,-0.15727873666769912,-1.0076285601923536,-0.44517288397385857,1.9006238802089748,-0.03664536425764723,-0.33934427413885665,-0.7932710452309146,-0.5219853584615537,1.6922050284692192,-0.18880717186629364,-0.02991412017977052
